UNIV_ID,BRANCH,UNIV_NAME,City,Address,State,ZIP,Sector_id
218414001,Main Campus,Newberry College,NEWBERRY,2100 COLLEGE ST,SC,29108,2
218441001,Main Campus,North Greenville University,TIGERVILLE,7801 N. Tigerville Road,SC,296881892,2
218441004,Lancaster Campus,North Greenville University,Greer,405 Lancaster Avenue,SC,29605,2
218487001,Main Campus,Orangeburg Calhoun Technical College,ORANGEBURG,3250 ST MATTHEWS RD,SC,291188299,4
218520001,Lex Walter's Campus,Piedmont Technical College,GREENWOOD,620 NORTH EMERALD ROAD,SC,29646,4
218520002,Abbeville County Center,Piedmont Technical College,Abbeville,143 Hwy. 72W,SC,29620,4
218520003,Edgefield County Center,Piedmont Technical College,Edgefield,506 Main Street,SC,29824,4
218520004,Laurens County Center,Piedmont Technical College,Clinton,663 Medical Ridge Road,SC,29325,4
218520005,McCormick County Center,Piedmont Technical College,McCormick,1008 Kelly Street,SC,29835,4
218520006,Newberry County Center,Piedmont Technical College,Newberry,1922 Wilson Rd.,SC,29108,4
218520007,Saluda County Center,Piedmont Technical College,Saluda,701 Batesburg Highway,SC,29138,4
218520008,Center for Advance Manufacturing,Piedmont Technical College,Laurens,109 Innovation Drive,SC,29360,4
218539001,Presbyterian College,Presbyterian College,CLINTON,503 South BROAD ST,SC,29325,2
218645001,University of South Carolina-Aiken,University of South Carolina-Aiken,AIKEN,471 UNIVERSITY PKY,SC,29801,1
218654001,Bluffton Campus,University of South Carolina-Beaufort,Bluffton,#1 University Blvd.,SC,29909,1
218654002,Beaufort Campus,University of South Carolina-Beaufort,Beaufort,801 Carteret St,SC,29902,1
218663001,Main Campus,University of South Carolina-Columbia,COLUMBIA,Osborne Building,SC,29208,1
218672001,Regional Campus,University of South Carolina-Lancaster,LANCASTER,476 Hubbard  Dr.,SC,29720,4
218681001,USC Salkehatchie,University of South Carolina-Salkehatchie,ALLENDALE,465 James Brandt Blvd.,SC,29810,4
218690001,USC Sumter,University of South Carolina-Sumter,SUMTER,200 MILLER RD,SC,291502498,4
218706001,USC Union Regional  Campus,University of South Carolina-Union,UNION,309 East Academy st.,SC,29379,4
218724001,Main Campus,Coastal Carolina University,CONWAY,755 HWY 544,SC,29526,1
218733001,South Carolina State University,South Carolina State University,Orangeburg,300 College St. NE,SC,291170001,1
218742001,University of South Carolina Upstate,University of South Carolina-Upstate,Spartanburg,800 University Way,SC,293034932,1
218742002,University Center - Greenville,University of South Carolina-Upstate,Greenville,225 South Pleasantburg Drive at McAllister Square,SC,29606,1
218742003,George Dean Johnson School of Business and Economics,University of South Carolina-Upstate,Spartanburg,160 East St. John Street,SC,29306,1
218751001,Main Campus,Sherman College of Straight Chiropractic,SPARTANBURG,2020 SPRINGFIELD RD,SC,29316,2
218821001,Main Campus,Spartanburg Methodist College,SPARTANBURG,1000 Powell Mill Rd,SC,293015899,5
218830001,Central Campus,Spartanburg Community College,SPARTANBURG,107 Community College Drive,SC,29305,4
218830002,Tyger River Campus,Spartanburg Community College,Duncan,1875 East Main Street,SC,29334,4
218830003,Cherokee County Campus,Spartanburg Community College,Gaffney,523 Chesnee Highway,SC,29341,4
218830004,Evans Academic Center,Spartanburg Community College,Spartanburg,220 East Kennedy Street,SC,29302,4
218830005,Union County,Spartanburg Community College,Union,1401 Furman L. Fendley Hwy.,SC,29379,4
218858001,Main Campus,Central Carolina Technical College,Sumter,506 N GUIGNARD DR,SC,291502499,4
218858002,Health Sciences/Legal Studies Centers (HSC/LSC),Central Carolina Technical College,Sumter,133 S. Main St,SC,29150,4
218858003,Advanced Manufacturing Technology Training Center (AMTTC),Central Carolina Technical College,Sumter,853 Broad St.,SC,29150,4
218858004,Natural Resources Management Center (NRMC),Central Carolina Technical College,Sumter,735 Brewington Rd.,SC,29153,4
218858005,Lee County Site (LCC),Central Carolina Technical College,Bishopville,200 N. Main St.,SC,29010,4
218858006,F.E. Dubose Campus (FED),Central Carolina Technical College,Manning,3351 Sumter Hwy,SC,29102,4
218858008,Kershaw County Campus (KCC),Central Carolina Technical College,Camden,80 Campus Dr.,SC,29020,4
218867001,Sumter Beauty College,Sumter Beauty College,SUMTER,921 CAROLINA AVE,SC,291502871,9
218885001,Main Campus,Tri-County Technical College,PENDLETON,7900 U.S. Hwy 76,SC,29670,4
218885002,Anderson Campus,Tri-County Technical College,Anderson,511 Michelin Blvd,SC,29625,4
218885003,Easley Campus,Tri-County Technical College,Easley,1774 Powedersville Rd,SC,29642,4
218894001,Thornley Campus,Trident Technical College,North Charleston,7000 Rivers Avenue,SC,29406,4
218894002,Berkeley Campus,Trident Technical College,Moncks Corner,1001 South Live Oak Drive,SC,29461,4
218894003,Palmer Campus,Trident Technical College,Charleston,66 Columbus Street,SC,29403,4
218894004,Mount Pleasant,Trident Technical College,Mount Pleasant,1125 John Dilligard Lane,SC,29464,4
218919001,VOORHEES COLLEGE,Voorhees College,DENMARK,481 Porter Drive/ P. O. Box 678,SC,29042,2
218955001,Main Campus,Williamsburg Technical College,KINGSTREE,601 MARTIN LUTHER KING JR AVE,SC,29556,4
218964001,Winthrop University,Winthrop University,Rock Hill,"701 Oakland Ave, 119 Tillman Hall",SC,29733,1
218973001,Main Campus,Wofford College,SPARTANBURG,429 N CHURCH ST,SC,293033663,2
218973002,Goodall Enviromental Studies Center.,Wofford College,Glendale,351 Broadway Street,SC,29346,2
218991001,Main Campus,York Technical College,ROCK HILL,452 S ANDERSON RD,SC,29730,4
219000001,Main Campus,Augustana University,SIOUX FALLS,2001 S SUMMIT AVE,SD,57197,2
219037001,Main Campus,Black Hills Beauty College,RAPID CITY,623 Saint Joseph St.,SD,57701,6
219046001,Black Hills State University,Black Hills State University,SPEARFISH,1200 UNIVERSITY ST,SD,57799,1
219082001,Main Campus,Dakota State University,MADISON,820 N WASHINGTON,SD,57042,1
219091001,Dakota Wesleyan University,Dakota Wesleyan University,Mitchell,1200 W. University Ave.,SD,57301,2
219125001,"Headlines Academy, INC.",Headlines Academy Inc,RAPID CITY,333 Omaha St. Suite 7,SD,57701,6
219143001,Main Campus,Lake Area Technical Institute,WATERTOWN,"1201 Arrow Ave, PO Box 730",SD,572010730,4
219170001,Main Campus,Avera McKennan Hospital School of Radiologic Technology,SIOUX FALLS,1325 S. Cliff Ave,SD,571175045,5
219189001,Main Campus,Mitchell Technical Institute,MITCHELL,1800 East Spruce Street,SD,573012002,4
219198001,Main Campus,Mount Marty College,YANKTON,1105 W. 8TH STREET,SD,570783724,2
219204001,NAU-Rapid City,National American University-Rapid City,RAPID CITY,5301 S Highway 16,SD,577013692,3
219213001,NAU-Sioux Falls,National American University-Sioux Falls,SIOUX FALLS,2801 S KIWANIS AVE,SD,571054293,3
219213002,NAU-Watertown Education Center,National American University-Sioux Falls,Watertown,925 29th St. SE,SD,572019123,3
219240001,Main Campus,Sioux Falls Seminary,SIOUX FALLS,2100 S SUMMIT AVE,SD,571052729,2
219259001,Northern State University,Northern State University,ABERDEEN,1200 S JAY ST,SD,574017198,1
219277001,Oglala Lakota College,Oglala Lakota College,KYLE,490 Piya Wiconi Road,SD,577520490,1
219295001,Presentation College - Aberdeen Campus,Presentation College,ABERDEEN,1500 N MAIN,SD,57401,2
219295004,Presentation College - Fairmont Campus,Presentation College,Fairmont,115 South Park Street,MN,56031,2
219338001,Main Campus,Avera Sacred Heart Hospital,YANKTON,501 SUMMIT,SD,57078,5
219347001,Main Campus,South Dakota School of Mines and Technology,RAPID CITY,501 E SAINT JOSEPH ST,SD,577013995,1
219356001,Main Campus,South Dakota State University,Brookings,"Box 2201, ADM 324",SD,570071998,1
219374001,Sinte Gleska University Campus,Sinte Gleska University,Mission,East Highway 18,SD,57555,2
219383001,University of Sioux Falls,University of Sioux Falls,SIOUX FALLS,1101 W 22ND ST,SD,571051699,2
219392001,Sanford USD Medical Center - School of Radiologic Techn,Sanford Medical Center,SIOUX FALLS,1305 W. 18th Street,SD,571175039,5
219408001,SWC Main Campus,Sisseton Wahpeton College,AGENCY VILLAGE,PO BOX 689,SD,572620689,4
219426001,Main Campus,Southeast Technical Institute,SIOUX FALLS,2320 N CAREER AVE,SD,571071301,4
219453001,Stewart School,Stewart School,SIOUX FALLS,604 N. West Ave.,SD,57104,6
219471001,Main Campus,University of South Dakota,VERMILLION,414 E CLARK ST,SD,570692390,1
219480001,Main Campus,Western Dakota Technical Institute,RAPID CITY,800 MICKELSON DR,SD,577034018,4
219505001,American Baptist College,American Baptist College,NASHVILLE,1800 BAPTIST WORLD CENTER DRIVE,TN,372074994,2
219587001,Main Campus,Arnolds Beauty School,MILAN,1179 S SECOND ST,TN,38358,9
219596001,Main Campus,Tennessee College of Applied Technology-Athens,ATHENS,1635 Technology Way,TN,373710848,4
219602001,Main Campus,Austin Peay State University,CLARKSVILLE,601 COLLEGE ST,TN,37044,1
219602002,Fort Campbell KY,Austin Peay State University,Fort Campbell,203 Bastogne Ave.,KY,42223,1
219639001,Main Campus,Baptist Memorial College of Health Sciences,MEMPHIS,1003 MONROE AVE,TN,38104,2
219709001,Main Campus,Belmont University,NASHVILLE,1900 BELMONT BLVD,TN,372123757,2
219718001,Bethel University,Bethel University,MCKENZIE,325 CHERRY AVE,TN,38201,2
219718002,Chattanooga,Bethel University,Chattanooga,200 W. Martin Luther King Blvd. Suite 1032,TN,37402,2
219718003,Clarksville,Bethel University,Clarksville,2200A Wilma Rudolph Blvd.,TN,37040,2
219718004,Jackson,Bethel University,Jackson,33/51/59 Murray Guard Drive,TN,38305,2
219718005,Memphis,Bethel University,Memphis,"5885 Ridgeway Center Parkway, Suite 100",TN,38120,2
219718006,Nashville,Bethel University,Nashville,"1801 West End Avenue, Suite 200, Second Floor",TN,37203,2
219718007,Paris Campus,Bethel University,Paris,302B Tyson Avenue,TN,38242,2
219790001,Main Campus,Bryan College-Dayton,DAYTON,"Bryan College, 721 Bryan Drive",TN,373216275,2
219790004,Ooltewah Campus,Bryan College-Dayton,Oolteway,3719 Mountain View Road - Suite 109 & 113,TN,37363,2
219806001,Main Campus,Carson-Newman University,JEFFERSON CITY,1646 S RUSSELL AVE,TN,37760,2
219824001,Main Campus,Chattanooga State Community College,CHATTANOOGA,4501 AMNICOLA HWY,TN,374061097,4
219824003,East Campus,Chattanooga State Community College,Chattanooga,7158 Lee Hwy,TN,37421,4
219824004,Kimball,Chattanooga State Community College,Pittsburg,426 Battle Creek Road,TN,37380,4
219824005,Dayton Campus,Chattanooga State Community College,Dayton,200 4th Avenue,TN,37321,4
219824006,Sequatchie Valley,Chattanooga State Community College,Dunlap,26297 Hwy. 127,TN,37327,4
219833001,Christian Brothers University Main Campus,Christian Brothers University,MEMPHIS,650 E PARKWAY S,TN,38104,2
219842001,Pentecostal Theological Seminary,Pentecostal Theological Seminary,CLEVELAND,900 WALKER ST NE,TN,37311,2
219851001,Main Campus,Austin's Beauty College Inc,Clarksville,585A South Riverside Drive,TN,370403107,9
219879001,Cleveland State Community College,Cleveland State Community College,CLEVELAND,3535 ADKISSON DRIVE,TN,373203570,4
219888001,Main Campus,Columbia State Community College,COLUMBIA,1665 HAMPSHIRE PIKE,TN,38401,4
219888002,Clifton Campus,Columbia State Community College,Clifton,795 Main Street,TN,38425,4
219888004,Lawrenceburg Campus,Columbia State Community College,Lawrenceburg,1620 Springer Road,TN,38464,4
219888005,Lewisburg Campus,Columbia State Community College,Lewisburg,980 South Ellington Parkway,TN,37901,4
219888006,Williamson County Center,Columbia State Community College,Franklin,1228 Liberty Pike,TN,37067,4
219888007,Northfield Campus,Columbia State Community College,Columbia,5000 Northfield Lane,TN,37174,4
219903001,Concorde Career College,Concorde Career College-Memphis,MEMPHIS,5100 POPLAR AVE STE 132,TN,381370132,6
219921001,Tennessee College of Applied Tehnology Covington,Tennessee College of Applied Technology-Covington,COVINGTON,1600 Hwy 51 South,TN,38019,4
219949001,Main Campus,Cumberland University,LEBANON,1  CUMBERLAND SQUARE,TN,370873554,2
219976001,Main Campus,Lipscomb University,NASHVILLE,3901 GRANNY WHITE PIKE,TN,372043951,2
219994001,Main Campus,Tennessee College of Applied Technology-Dickson,Dickson,740 HWY 46,TN,37055,4
219994002,Clarksville Extension Campus,Tennessee College of Applied Technology-Dickson,Clarksville,135 International Blvd,TN,37040,4
220002001,Daymar College,Daymar College-Nashville,NASHVILLE,340 PLUS PARK BLVD.,TN,37217,3
220057001,Dyersburg State Community College,Dyersburg State Community College,Dyersburg,1510 Lake Road,TN,380242411,4
220057002,Jimmy Naifeh Tipton County Center,Dyersburg State Community College,Covington,3149 Highway 51 South,TN,38019,4
220057003,Gibson County Center,Dyersburg State Community College,Trenton,2071 Highway 45 By-pass,TN,38382,4
220075001,Main/VA Campus,East Tennessee State University,Johnson City,1276 Gilbreath Drive,TN,376140000,1
220075002,Kingsport Allandale Campus,East Tennessee State University,Kingsport,1501 University Blvd.,TN,37660,1
220075003,Elizabethton Nave Center Campus,East Tennessee State University,Elizabethton,1000 Jason Witten Way,TN,37643,1
220075005,ETSU at Kingsport Downtown,East Tennessee State University,Kingsport,300 West Market Street,TN,37660,1
220075006,Sevier Center Campus,East Tennessee State University,Sevierville,1122 Blanton Drive,TN,37862,1
220075007,ValleyBrook Campus,East Tennessee State University,Kingsport,122 Pickens Road,TN,37663,1
220075008,Asheville Lenoir-Rhyne Campus,East Tennessee State University,Asheville,36 Montford Avenue,NC,28801,1
220075009,ETSU at Seveirville,East Tennessee State University,Seveirville,2025 Red Bank Road,TN,37876,1
220118001,"Chattanooga College Medical, Dental, & Technical Careers",Chattanooga College Medical Dental and Technical Careers,CHATTANOOGA,"5600 Brainerd Road, Suite B-38",TN,37411,6
220127001,Main Campus,Tennessee College of Applied Technology-Elizabethton,ELIZABETHTON,"PO Box 789, 426 Hwy. 91 N",TN,37644,4
220127003,Tennessee Technology Center - Mountain City  Extension Campus,Tennessee College of Applied Technology-Elizabethton,Mountain City,110 Pioneer Village Drive,TN,37683,4
220127004,ETSU at Kingsport Campus,Tennessee College of Applied Technology-Elizabethton,Kingsport,1501 University Boulevard,TN,37664,4
220163001,Main Campus,Fayetteville College of Cosmetology Arts and Sciences,FAYETTEVILLE,201 West College Street,TN,373340135,9
220181001,Fisk University,Fisk University,Nashville,"1000 17th Avenue,North",TN,372084501,2
220206001,Main Campus,Welch College,Gallatin,1045 Bison Trail,TN,37066,2
220215001,Main Campus,Freed-Hardeman University,HENDERSON,158 E MAIN ST,TN,383402399,2
220251001,Tennessee College of Applied Technology-Harriman,Tennessee College of Applied Technology-Harriman,HARRIMAN,1745 HARRIMAN HIGHWAY,TN,377485849,4
220279001,Main Campus,Tennessee College of Applied Technology-Hartsville,Hartsville,716 McMurry Blvd. Hwy. 25 East,TN,370742028,4
220312001,Main Campus,Hiwassee College,Madisonville,225 Hiwassee College Drive,TN,373544001,2
220321001,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY - HOHENWALD,Tennessee College of Applied Technology-Hohenwald,HOHENWALD,813 W MAIN,TN,384622201,4
220394001,Main Campus,Tennessee College of Applied Technology-Jacksboro,JACKSBORO,265 ELKINS RD,TN,37757,4
220400001,Main Campus,Jackson State Community College,JACKSON,2046 NORTH PKY,TN,383013797,4
220464001,John A. Gupton College,John A Gupton College,NASHVILLE,1616 CHURCH ST,TN,372032954,5
220473001,Main Campus,Johnson University,KNOXVILLE,7900 JOHNSON DR,TN,37998,2
220491002,Paul Mitchell the School Murfreesboro,Paul Mitchell the School-Murfreesboro,Murfreesboro,1720 Old Fort Pkwy SteL200,TN,37129,9
220516001,Main Campus,King University,Bristol,1350 King College Road,TN,37620,2
220516002,King University Kingsport Campus,King University,Kingsport,104 East Main Street,TN,37660,2
220516003,King University - Knoxville Campus,King University,Knoxville,10950 Spring Bluff Way,TN,37933,2
220552001,Lonas Campus,South College,KNOXVILLE,3904 Lonas Drive,TN,379090000,3
220552002,Parkside Learning Site,South College,KNOXVILLE,400 Goodys Lane,TN,37922,3
220552003,South College-Asheville,South College,Asheville,140 Sweeten Creek Road,NC,28803,3
220598001,Main Campus,Lane College,JACKSON,545 LANE AVE,TN,383014598,2
220604001,Main Campus,Le Moyne-Owen College,MEMPHIS,807 WALKER AVE,TN,38126,2
220613001,Lee University,Lee University,CLEVELAND,1120 N OCOEE ST,TN,373203731,2
220631001,"Main Campus, Harrogate",Lincoln Memorial University,HARROGATE,6965 CUMBERLAND GAP PKY,TN,377529900,2
220640001,TCAT - LIVINGSTON,Tennessee College of Applied Technology-Livingston,LIVINGSTON,740 HI TECH DR,TN,38570,4
220701001,Main Campus,Martin Methodist College,PULASKI,433 W MADISON ST,TN,384782799,2
220710001,Main Campus,Maryville College,MARYVILLE,502 E LAMAR ALEXANDER PKWY,TN,378045907,2
220756001,Tennessee College of Applied Technology-McKenzie,Tennessee College of Applied Technology-McKenzie,MCKENZIE,16940 HIGHLAND DR,TN,38201,4
220765001,Genesis Career College,Genesis Career College-Cookeville,COOKEVILLE,880 A East TENTH ST,TN,385011907,9
220792001,Meharry Medical College,Meharry Medical College,NASHVILLE,1005 D. B. Todd Jr. Blvd.,TN,37208,2
220808001,Memphis College of Art,Memphis College of Art,MEMPHIS,1930 POPLAR AVE,TN,381042764,2
220853001,Main Campus,Tennessee College of Applied Technology-Memphis,Memphis,550 Alabama Avenue,TN,381053604,4
220853002,Aviation Facility,Tennessee College of Applied Technology-Memphis,Memphis,3435 Tchulahoma Road,TN,38118,4
220862001,Main Campus,University of Memphis,MEMPHIS,3720 Alumni,TN,38152,1
220862002,Collierville Center,University of Memphis,Collierville,215 West Poplar,TN,38017,1
220862003,Millington Center,University of Memphis,Millington,6500 Navy Road,TN,38053,1
220862004,Cecil C. Humphreys School of Law,University of Memphis,Memphis,1 N. Front Street,TN,381032189,1
220862005,Lambuth Campus,University of Memphis,Jackson,705 Lambuth Blvd.,TN,38301,1
220871001,Memphis Theological Seminary,Memphis Theological Seminary,Memphis,168 East Parkway South,TN,381044395,2
220978001,Main Campus,Middle Tennessee State University,MURFREESBORO,1301 East Main Street,TN,37132,1
220978002,Middle Tennessee Education Center,Middle Tennessee State University,Shelbyville,"200 Dover St, Suite J",TN,37160,1
220996001,Main Campus,Middle Tennessee School of Anesthesia Inc,MADISON,315 Hospital Drive,TN,37115,2
221050001,Main Campus,Tennessee College of Applied Technology-Morristown,MORRISTOWN,821 W LOUISE AVE,TN,378132094,4
221096001,Moore County Campus,Motlow State Community College,Tullahoma,6015 Ledford Mill Road,TN,37388,4
221096002,McMinnville Campus,Motlow State Community College,MCMINNVILLE,"225 Cadillac Lane, McMinnville, TN",TN,37110,4
221096003,Fayetteville Campus,Motlow State Community College,Fayetteville,1802 Winchester Highway,TN,37334,4
221096004,Smyrna Campus,Motlow State Community College,Smyrna,5002 Motlow College Boulevard,TN,37167,4
221102001,Tennessee College of Applied Technology Murfreesboro,Tennessee College of Applied Technology-Murfreesboro,MURFREESBORO,1303 OLD FORT PKY,TN,371293311,4
221102002,Expansion Campus,Tennessee College of Applied Technology-Murfreesboro,Smyrna,663 Ken Pilkerton Drive,TN,37167,4
221148001,Lincoln College of Technology - Nashville,Lincoln College of Technology-Nashville,NASHVILLE,1524 GALLATIN RD,TN,37206,6
221157001,Main Campus,Nashville College of Medical Careers,Madison,1556 Crestview Drive,TN,371152120,9
221184001,Nashville State Community College,Nashville State Community College,NASHVILLE,120 WHITE BRIDGE RD,TN,372094515,4
221236001,Tennessee College of Applied Technology - Newbern,Tennessee College of Applied Technology-Newbern,NEWBERN,340 WASHINGTON ST,TN,38059,4
221281001,Tennessee College of Applied Technology-Paris,Tennessee College of Applied Technology-Paris,PARIS,312 S WILSON ST,TN,38242,4
221333001,Main Campus,Tennessee College of Applied Technology-Pulaski,PULASKI,PO Box 614 / 1233 East College St,TN,384780614,4
221351001,Main Campus,Rhodes College,Memphis,2000 North Parkway,TN,381121690,2
221388001,Main Campus,Tennessee College of Applied Technology-Ripley,Ripley,127 Industrial Dr,TN,38063,4
221397001,Main Campus,Roane State Community College,HARRIMAN,276 Patton LN,TN,37748,4
221397002,Oak Ridge Branch Campus,Roane State Community College,Oak Ridge,701 Briarcliff Ave.,TN,37830,4
221397003,Loudon County Center,Roane State Community College,Lenoir City,100 West Broadway,TN,37771,4
221397004,Knoxville Center for Health Sciences,Roane State Community College,Knoxville,132 Hayfield Road,TN,37922,4
221397005,Campbell County Center,Roane State Community College,LaFollette,201 Independance Drive,TN,37766,4
221397006,Scott County Center,Roane State Community College,Huntsville,410 W. H. Swain Boulevard,TN,37756,4
221397007,Cumberland County Center,Roane State Community College,Crossville,2567 Cook Road,TN,38571,4
221397008,Fentress County  Center,Roane State Community College,Jamestown,632 N Main Street,TN,38556,4
221397009,Morgan County Higher Education Center,Roane State Community College,Wartburg,150 Longview Drive,TN,37887,4
221430001,Tennessee College of Applied Technology Crump,Tennessee College of Applied Technology-Crump,CRUMP,"3070 HWY. 64, Post Office Box 89",TN,38327,4
221485001,Macon Cove Campus,Southwest Tennessee Community College,Memphis,5983 Macon Cove,TN,381347693,4
221485002,Union Avenue Campus,Southwest Tennessee Community College,Memphis,737 Union Ave.,TN,38103,4
221485003,Maxine A.Smith Center,Southwest Tennessee Community College,Memphis,8800 E. Shelby Drive,TN,38125,4
221485004,Whitehaven Center,Southwest Tennessee Community College,Memphis,1234 Finley,TN,38116,4
221485005,Gill Center,Southwest Tennessee Community College,Memphis,3833 Mountain Terrace,TN,38127,4
221485006,Millington Center,Southwest Tennessee Community College,Millington,6500 Navy Road,TN,38053,4
221494001,Main Campus,Tennessee College of Applied Technology-Shelbyville,SHELBYVILLE,1405 MADISON ST,TN,37160,4
221519001,Main Campus,Sewanee-The University of the South,Sewanee,735 University Avenue,TN,373831000,2
221582001,Main Campus,Tennessee College of Applied Technology-Oneida-Huntsville,HUNTSVILLE,355 SCOTT HIGH DR,TN,377564149,4
221591001,Main Campus,Tennessee College of Applied Technology-Crossville,CROSSVILLE,910 MILLER AVENUE,TN,38555,4
221607001,Main Campus,Tennessee College of Applied Technology-McMinnville,MCMINNVILLE,241 VO-TECH DR,TN,37110,4
221616001,Tennessee College of Applied Technology-Jackson,Tennessee College of Applied Technology-Jackson,Jackson,2468 Technology Center Drive,TN,38301,4
221616002,Lexington Extension Campus,Tennessee College of Applied Technology-Jackson,Lexington,230 South Broad Street,TN,38351,4
221625001,Tennessee College of Applied Technology - Knoxville,Tennessee College of Applied Technology-Knoxville,KNOXVILLE,1100 LIBERTY ST,TN,37919,4
221634001,Whiteville Campus,Tennessee College of Applied Technology-Whiteville,WHITEVILLE,"1685 Highway 64, P.O. Box 489",TN,38075,4
221634002,Brownsville Campus,Tennessee College of Applied Technology-Whiteville,Brownsville,401 Morgan St,TN,38012,4
221643001,Hardin Valley Campus,Pellissippi State Community College,KNOXVILLE,10915 Hardin Valley Road,TN,379330990,4
221643002,Division Street Campus,Pellissippi State Community College,Knoxville,3435 Division Street,TN,37919,4
221643003,Blount County Campus,Pellissippi State Community College,Friendsville,2731 West Lamar Alexander Parkway,TN,37737,4
221643005,Magnolia Avenue Campus,Pellissippi State Community College,Knoxville,1016 East Magnolia Avenue,TN,37919,4
221643006,Strawberry Plains,Pellissippi State Community College,Knoxville,7201 Strawberry Plains Pike,TN,37914,4
221661001,Southern Adventist University,Southern Adventist University,COLLEGEDALE,4881 TAYLOR CIR,TN,373150370,2
221670001,Southern College Of Optometry,Southern College of Optometry,MEMPHIS,1245 MADISON AVE,TN,381042222,2
221731001,Main Campus,Tennessee Wesleyan University,ATHENS,204 EAST COLLEGE STREET,TN,37303,2
221731002,Knoxville Campus,Tennessee Wesleyan University,Knoxville,9845 Cogdill Rd.,TN,37932,2
221740001,"The University of Tennessee, Chattanooga",The University of Tennessee-Chattanooga,CHATTANOOGA,615 MCCALLIE AVE,TN,374032598,1
221759001,Main Campus,The University of Tennessee-Knoxville,Knoxville,831 Andy Holt Tower,TN,379960180,1
221759002,The University of Tennessee Space Institute,The University of Tennessee-Knoxville,Tullahoma,411 B. H. Goethert Parkway,TN,373889700,1
221768001,Main Campus,The University of Tennessee-Martin,MARTIN,UNIVERSITY ST.,TN,38238,1
221768005,Jackson Center,The University of Tennessee-Martin,Jackson,2046 N. Parkway Rm 223 Mcwherter Bldg,TN,38301,1
221768007,Parsons Center,The University of Tennessee-Martin,Parsons,535 Tennessee Ave South,TN,38263,1
221768008,Ripley Center,The University of Tennessee-Martin,Ripley,315 S. Washington Street,TN,38063,1
221768009,Selmer Center,The University of Tennessee-Martin,Selmer,1269 Tennessee Ave,TN,38375,1
221795001,Main Campus,Fountainhead College of Technology,KNOXVILLE,3203 Tazewell Pike,TN,37918,3
221829001,Main Campus,Tennessee School of Beauty of Knoxville Inc,KNOXVILLE,4704 WESTERN AVE,TN,37921,9
221838001,Main Campus,Tennessee State University,NASHVILLE,3500 JOHN MERRITT BLVD.,TN,372091561,1
221847001,Tennessee Technological University,Tennessee Technological University,COOKEVILLE,1 William L. Jones Drive,TN,385050001,1
221847004,Appalachian Center for Crafts,Tennessee Technological University,Smithville,1560 Craft Center Drive,TN,37166,1
221847008,Shipley Farm / Ag Pavilion,Tennessee Technological University,Cookeville,2390 Gainesboro Grade,TN,38501,1
221892001,Main Campus,Trevecca Nazarene University,NASHVILLE,333 MURFREESBORO RD,TN,37210,2
221908001,Main Campus,Northeast State Community College,BLOUNTVILLE,2425 HWY 75,TN,376170246,4
221908004,Northeast State at Elizabethton,Northeast State Community College,Elizabethton,386 Highway 91,TN,37643,4
221908005,Northeast State at Gray,Northeast State Community College,Gray,120 Dillon Court,TN,37615,4
221908006,Northeast State at Kingsport,Northeast State Community College,Kingsport,300 West Main Street,TN,37660,4
221908008,Northeast State at Johnson City,Northeast State Community College,Johnson City,101 East Market Street,TN,37601,4
221953001,Main Campus,Tusculum College,Greeneville,60 Shiloh Road,TN,37743,2
221971001,Main Campus,Union University,JACKSON,1050 UNION UNIVERSITY DR,TN,383059901,2
221999001,Main Campus,Vanderbilt University,NASHVILLE,2101 WEST END AVENUE,TN,37240,2
222053001,Gallatin Campus,Volunteer State Community College,GALLATIN,1480 NASHVILLE PKE,TN,370663188,4
222053002,Highland Crest Campus,Volunteer State Community College,Springfield,150 Laureate Ave,TN,37172,4
222053003,Livingston Campus,Volunteer State Community College,Livingston,113 Windle Community Road,TN,38570,4
222053004,Cookeville Higher Education Campus,Volunteer State Community College,Cookeville,1000 Neal Street,TN,38501,4
222062001,Walters State Community College - Morristown,Walters State Community College,Morristown,500 S. Davy Crockett Parkway,TN,378136899,4
222062002,"Walters State Greeneville, Greene County Campus",Walters State Community College,Greeneville,215 N. College Street,TN,37843,4
222062003,"Walters State Sevierville, Sevier County Campus",Walters State Community College,Sevierville,1720 Old Newport Hwy.,TN,37876,4
222062004,"Walters State, Claiborne County Campus",Walters State Community College,Tazewell,1325 Claiborne Street,TN,37879,4
222062005,"Walters State, White Pine",Walters State Community College,White Pine,1615 Pavillion Drive,TN,37890,4
222099001,West Tennessee Business College,West Tennessee Business College,JACKSON,1186 HWY 45 BYPASS,TN,38301,6
222105001,Main Campus,William Moore College of Technology,Memphis,1200 Poplar Ave,TN,381047240,5
222178001,MAIN - ABILENE CAMPUS,Abilene Christian University,ABILENE,1600 Campus Court,TX,79601,2
222178003,ACU-Dallas,Abilene Christian University,Addison,"16633 Dallas Pkwy, Suite 600",TX,75001,2
222567001,Alvin Community College,Alvin Community College,ALVIN,3110 MUSTANG RD,TX,775114898,4
222576001,Washington Street Campus,Amarillo College,AMARILLO,2201 S. WASHINGTON,TX,79178,4
222576002,Amarillo College East Campus,Amarillo College,Amarillo,1911 J avenue,TX,79111,4
222576003,Amarillo College West Campus,Amarillo College,Amarillo,6222 sw 9th,TX,79106,4
222576004,Amarillo College Polk street Campus,Amarillo College,Amarillo,1314 S. Polk,TX,79101,4
